,ID,N_VICTIMAS,FECHA,HORA,AAAA,MM,DD,HH,DIA_SEMANA,DIA_NOCHE,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,LONGITUD,LATITUD,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO
625,2021-0006,1,2021-01-12,21:00:00,2021,1,12,21,MARTES,NOCHE,AU ILLIA y SARMIENTO AV.,AUTOPISTA,14,MOTO-CARGAS,MOTO,CARGAS,-58.40786274,-34.56726817,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12
626,2021-0007,1,2021-01-18,10:00:00,2021,1,18,10,LUNES,DIA,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,15,MOTO-MOTO,MOTO,MOTO,-58.48744301,-34.58622275,CONDUCTOR,MASCULINO,84,2021-01-26
627,2021-0008,1,2021-01-22,23:30:00,2021,1,22,23,VIERNES,NOCHE,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.41657793,-34.65476216,PEATON,MASCULINO,28,2021-01-22
628,2021-0009,1,2021-01-23,05:30:00,2021,1,23,5,SABADO,NOCHE,PAYSANDU Y GAONA,AVENIDA,6,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.45351111,-34.61134937,CONDUCTOR,MASCULINO,31,2021-01-23
629,2021-0010,1,2021-01-23,08:00:00,2021,1,23,8,SABADO,DIA,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AUTOPISTA,12,MOTO-AUTO,MOTO,AUTO,-58.5007381,-34.5497951,CONDUCTOR,MASCULINO,28,2021-01-23
630,2021-0011,1,2021-01-27,01:04:26,2021,1,27,1,MIERCOLES,NOCHE,SANTA FE AV. 1675,AVENIDA,2,PEATON-AUTO,PEATON,AUTO,-58.39144148,-34.59564871,PEATON,MASCULINO,21,2021-01-27
631,2021-0012,1,2021-01-29,20:07:22,2021,1,29,20,VIERNES,NOCHE,AU DELLEPIANE Y GUAMINI,AUTOPISTA,8,PEATON-AUTO,PEATON,AUTO,-58.48191128,-34.68385968,PEATON,MASCULINO,,2021-01-29
632,2021-0013,1,2021-01-31,06:10:00,2021,1,31,6,DOMINGO,DIA,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,10,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.48727942,-34.63652467,CONDUCTOR,MASCULINO,41,2021-01-31
633,2021-0014,1,2021-02-02,00:50:00,2021,2,2,0,MARTES,NOCHE,SAN MARTIN AV. Y NOGOYA,AVENIDA,15,PEATON-AUTO,PEATON,AUTO,-58.48328708,-34.59779521,PEATON,MASCULINO,28,2021-02-18
634,2021-0015,1,2021-02-06,03:05:00,2021,2,6,3,SABADO,NOCHE,SAN MARTIN AV. Y TINOGASTA,AVENIDA,15,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.49018543,-34.5972499,CONDUCTOR,MASCULINO,26,2021-02-06
635,2021-0016,1,2021-02-14,05:50:00,2021,2,14,5,DOMINGO,NOCHE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,8,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.47230127,-34.68482689,CONDUCTOR,MASCULINO,22,2021-02-14
636,2021-0017,1,2021-02-17,04:10:00,2021,2,17,4,MIERCOLES,NOCHE,SALTA Y CASEROS AV.,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.38262614,-34.63168269,CONDUCTOR,MASCULINO,33,2021-02-17
637,2021-0018,1,2021-02-20,19:00:00,2021,2,20,19,SABADO,NOCHE,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,3,PEATON-AUTO,PEATON,AUTO,-58.41047268,-34.60793518,PEATON,MASCULINO,36,2021-03-08
638,2021-0019,1,2021-02-21,01:20:00,2021,2,21,1,DOMINGO,NOCHE,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.49659234,-34.56353635,CONDUCTOR,MASCULINO,30,2021-02-21
639,2021-0020,1,2021-02-21,15:00:00,2021,2,21,15,DOMINGO,DIA,POTOSI Y GASCON,CALLE,5,PEATON-CARGAS,PEATON,CARGAS,-58.42462955,-34.60727189,PEATON,FEMENINO,,2021-02-21
640,2021-0021,1,2021-02-26,05:30:00,2021,2,26,5,VIERNES,NOCHE,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,3,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.41168345,-34.61185625,CONDUCTOR,MASCULINO,39,2021-03-04
641,2021-0022,1,2021-02-28,12:00:00,2021,2,28,12,DOMINGO,DIA,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,13,PASAJEROS-SD,PASAJEROS,SD,-58.45157681,-34.55217303,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06
642,2021-0023,1,2021-03-01,09:20:00,2021,3,1,9,LUNES,DIA,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,4,MOTO-CARGAS,MOTO,CARGAS,-58.357611300391916,-34.62781954941036,CONDUCTOR,MASCULINO,24,2021-03-01
643,2021-0024,1,2021-03-03,16:30:00,2021,3,3,16,MIERCOLES,DIA,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,9,BICICLETA-CARGAS,BICICLETA,CARGAS,-58.49573651,-34.67006054,CICLISTA,MASCULINO,5,2021-03-03
644,2021-0025,1,2021-03-11,03:45:00,2021,3,11,3,JUEVES,NOCHE,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",AUTOPISTA,8,MOTO-OTRO,MOTO,OTRO,-58.48695354,-34.68795245,CONDUCTOR,MASCULINO,37,2021-03-11
645,2021-0026,1,2021-03-15,02:35:00,2021,3,15,2,LUNES,NOCHE,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,4,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.37562539,-34.64449357,CONDUCTOR,MASCULINO,36,2021-03-15
646,2021-0027,1,2021-03-16,15:30:00,2021,3,16,15,MARTES,DIA,"PAZ, GRAL. AV. y DONADO",AUTOPISTA,12,MOTO-CARGAS,MOTO,CARGAS,-58.49491054,-34.54795581,CONDUCTOR,FEMENINO,19,2021-03-16
647,2021-0028,1,2021-03-29,17:20:00,2021,3,29,17,LUNES,DIA,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44147621,-34.64357704,PEATON,MASCULINO,,2021-03-29
648,2021-0029,1,2021-03-31,18:05:00,2021,3,31,18,MIERCOLES,NOCHE,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,7,AUTO-AUTO,AUTO,AUTO,-58.46899119,-34.63215432,CONDUCTOR,MASCULINO,26,2021-04-02
649,2021-0030,1,2021-04-03,18:30:00,2021,4,3,18,SABADO,NOCHE,FINOCHIETTO ENRIQUE DR. 1623,CALLE,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38685612,-34.63455776,PEATON,MASCULINO,36,2021-04-07
650,2021-0031,1,2021-04-07,10:29:00,2021,4,7,10,MIERCOLES,DIA,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,1,PEATON-CARGAS,PEATON,CARGAS,-58.38113667,-34.61765323,PEATON,FEMENINO,68,2021-04-11
651,2021-0032,1,2021-04-10,19:55:00,2021,4,10,19,SABADO,NOCHE,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,13,PEATON-MOTO,PEATON,MOTO,-58.44112678,-34.54538956,PEATON,MASCULINO,60,2021-04-29
652,2021-0033,1,2021-04-14,17:50:00,2021,4,14,17,MIERCOLES,DIA,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,5,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.41595919,-34.62743346,CONDUCTOR,MASCULINO,33,2021-04-14
653,2021-0034,1,2021-04-19,14:40:00,2021,4,19,14,LUNES,DIA,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,4,MOTO-CARGAS,MOTO,CARGAS,-58.40184094,-34.64546845,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2021-04-19
654,2021-0035,1,2021-05-03,09:20:00,2021,5,3,9,LUNES,DIA,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,8,MOTO-CARGAS,MOTO,CARGAS,-58.44642231,-34.65679806,CONDUCTOR,MASCULINO,24,2021-05-03
655,2021-0036,1,2021-05-09,06:00:00,2021,5,9,6,DOMINGO,DIA,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AUTOPISTA,11,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.52340614,-34.59798754,CONDUCTOR,MASCULINO,36,2021-05-09
656,2021-0037,1,2021-05-11,07:10:00,2021,5,11,7,MARTES,DIA,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,13,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46649069,-34.56219075,PEATON,FEMENINO,58,2021-05-11
657,2021-0038,1,2021-05-14,11:40:00,2021,5,14,11,VIERNES,DIA,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,14,MOTO-CARGAS,MOTO,CARGAS,-58.42653328,-34.57816791,CONDUCTOR,FEMENINO,44,2021-05-14
658,2021-0039,1,2021-05-15,12:09:00,2021,5,15,12,SABADO,DIA,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,9,BICICLETA-AUTO,BICICLETA,AUTO,-58.50407099,-34.65303372,CICLISTA,MASCULINO,86,2021-06-05
659,2021-0040,1,2021-05-20,05:50:00,2021,5,20,5,JUEVES,NOCHE,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AUTOPISTA,13,MOTO-AUTO,MOTO,AUTO,-58.46743471,-34.53476874,CONDUCTOR,MASCULINO,27,2021-05-20
660,2021-0041,1,2021-05-20,08:30:00,2021,5,20,8,JUEVES,DIA,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,14,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.40986646,-34.5772806,PEATON,MASCULINO,75,2021-05-20
661,2021-0042,1,2021-05-21,05:00:00,2021,5,21,5,VIERNES,NOCHE,RIVADAVIA AV. 10900,AVENIDA,9,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.51739138,-34.63931792,PEATON,MASCULINO,39,2021-05-21
662,2021-0043,1,2021-05-22,18:26:00,2021,5,22,18,SABADO,NOCHE,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,9,PEATON-AUTO,PEATON,AUTO,-58.50719962,-34.65556223,PEATON,MASCULINO,50,2021-05-22
663,2021-0044,1,2021-05-25,02:00:00,2021,5,25,2,MARTES,NOCHE,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,9,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.46712311,-34.64600222,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2021-05-25
664,2021-0045,1,2021-05-26,17:24:00,2021,5,26,17,MIERCOLES,DIA,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,4,MULTIPLE,MOTO,MULTIPLE,-58.37709334,-34.64035082,CONDUCTOR,MASCULINO,22,2021-05-26
665,2021-0046,1,2021-05-31,02:00:00,2021,5,31,2,LUNES,NOCHE,EL CANO AV. Y GUZMAN AV.,AVENIDA,15,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.46033141,-34.58569883,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2021-05-31
666,2021-0047,1,2021-06-02,16:00:00,2021,6,2,16,MIERCOLES,DIA,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,MOTO-AUTO,MOTO,AUTO,-58.42190745,-34.65633192,CONDUCTOR,MASCULINO,59,2021-06-02
667,2021-0048,1,2021-06-03,09:58:00,2021,6,3,9,JUEVES,DIA,CAPDEVILLA Y CONGRESO AV.,AVENIDA,12,BICICLETA-AUTO,BICICLETA,AUTO,-58.49026573,-34.5698141,CICLISTA,MASCULINO,44,2021-06-23
668,2021-0049,1,2021-06-03,20:30:00,2021,6,3,20,JUEVES,NOCHE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,8,AUTO-AUTO,AUTO,AUTO,-58.45410344,-34.66902702,CONDUCTOR,MASCULINO,74,2021-06-03
669,2021-0050,1,2021-06-10,13:30:00,2021,6,10,13,JUEVES,DIA,DEL LIBERTADOR AV. 5958,AVENIDA,13,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.44751621,-34.55719892,CONDUCTOR,MASCULINO,56,2021-06-10
670,2021-0051,1,2021-06-15,19:20:00,2021,6,15,19,MARTES,NOCHE,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,-58.42040352,-34.66005171,PEATON,MASCULINO,73,2021-06-16
671,2021-0052,1,2021-06-20,05:40:00,2021,6,20,5,DOMINGO,NOCHE,"PAZ, GRAL. AV. 14723",AUTOPISTA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.49530249,-34.68010798,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2021-06-20
672,2021-0053,1,2021-06-20,12:00:00,2021,6,20,12,DOMINGO,DIA,CORRIENTES AV. 5783,AVENIDA,15,PEATON-BICICLETA,PEATON,BICICLETA,-58.44399875,-34.5947736,PEATON,MASCULINO,58,2021-06-30
673,2021-0054,1,2021-06-22,14:44:00,2021,6,22,14,MARTES,DIA,TABARE Y EREZCANO,CALLE,4,MOTO-CARGAS,MOTO,CARGAS,-58.42759813,-34.65463857,CONDUCTOR,MASCULINO,41,2021-06-22
674,2021-0055,1,2021-06-29,12:20:00,2021,6,29,12,MARTES,DIA,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,3,MOTO-CARGAS,MOTO,CARGAS,-58.40547222,-34.60456293,PASAJERO_ACOMPAÑANTE,MASCULINO,47,2021-06-29
675,2021-0056,1,2021-07-09,23:25:00,2021,7,9,23,VIERNES,NOCHE,"CORRALES Y MORENO, PERITO AV.",AVENIDA,4,BICICLETA-AUTO,BICICLETA,AUTO,-58.42473018,-34.6500828,CICLISTA,MASCULINO,60,2021-07-09
676,2021-0057,1,2021-07-10,23:30:00,2021,7,10,23,SABADO,NOCHE,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,2,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.39257023,-34.57563957,CONDUCTOR,MASCULINO,46,2021-07-10
677,2021-0058,1,2021-07-21,00:40:00,2021,7,21,0,MIERCOLES,NOCHE,AV. GRAL. PAZ Y VEDIA,AUTOPISTA,12,PEATON-AUTO,PEATON,AUTO,-58.48941042,-34.54596153,PEATON,MASCULINO,24,2021-07-21
678,2021-0059,1,2021-07-22,01:20:00,2021,7,22,1,JUEVES,NOCHE,"GARAY, JUAN DE AV. 2269",AVENIDA,3,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.3964074,-34.62783085,PASAJERO_ACOMPAÑANTE,FEMENINO,44,2021-07-22
679,2021-0060,1,2021-07-22,12:30:00,2021,7,22,12,JUEVES,DIA,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,5,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.41971993,-34.6111224,PEATON,FEMENINO,80,2021-07-22
680,2021-0061,1,2021-07-24,09:15:00,2021,7,24,9,SABADO,DIA,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,-58.40544588,-34.65012801,PEATON,FEMENINO,55,2021-07-24
681,2021-0062,1,2021-07-27,07:16:00,2021,7,27,7,MARTES,DIA,LA PLATA AV. 2723,AVENIDA,4,AUTO-CARGAS,AUTO,CARGAS,-58.42003882,-34.64645957,CONDUCTOR,MASCULINO,73,2021-07-27
682,2021-0063,1,2021-08-02,04:40:00,2021,8,2,4,LUNES,NOCHE,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,7,AUTO-AUTO,AUTO,AUTO,-58.46851293,-34.63348678,PASAJERO_ACOMPAÑANTE,FEMENINO,31,2021-08-02
683,2021-0064,1,2021-08-02,20:00:00,2021,8,2,20,LUNES,NOCHE,"PAZ, GRAL. AV. Y TONELERO",AUTOPISTA,9,PEATON-CARGAS,PEATON,CARGAS,-58.52931141,-34.65422917,PEATON,MASCULINO,37,2021-08-03
684,2021-0065,1,2021-08-06,08:30:00,2021,8,6,8,VIERNES,DIA,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,6,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.42675754,-34.6269973,PEATON,FEMENINO,63,2021-08-10
685,2021-0066,1,2021-08-06,20:00:00,2021,8,6,20,VIERNES,NOCHE,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,11,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.52933723,-34.61098186,PEATON,MASCULINO,59,2021-08-09
686,2021-0067,1,2021-08-08,09:29:00,2021,8,8,9,DOMINGO,DIA,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,1,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.37910943,-34.62764718,CONDUCTOR,MASCULINO,27,2021-08-08
687,2021-0068,1,2021-08-15,06:10:00,2021,8,15,6,DOMINGO,DIA,"BEIRO, FRANCISCO AV. 5071",AVENIDA,11,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.52161176,-34.61164474,CONDUCTOR,MASCULINO,39,2021-08-15
688,2021-0069,1,2021-08-20,17:15:00,2021,8,20,17,VIERNES,DIA,AV. SANTA FE 3428,AVENIDA,14,PEATON-AUTO,PEATON,AUTO,-58.41354692,-34.5869768,PEATON,MASCULINO,17,2021-08-21
689,2021-0070,1,2021-08-28,08:30:00,2021,8,28,8,SABADO,DIA,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,8,MOTO-CARGAS,MOTO,CARGAS,-58.43960781,-34.65470804,CONDUCTOR,MASCULINO,31,2021-08-28
690,2021-0071,1,2021-08-31,16:00:00,2021,8,31,16,MARTES,DIA,SAN LUIS 2730,CALLE,3,PEATON-MOTO,PEATON,MOTO,-58.4045461,-34.60003693,PEATON,MASCULINO,88,2021-09-01
691,2021-0072,1,2021-09-01,19:10:00,2021,9,1,19,MIERCOLES,NOCHE,CALLAO AV. Y PARAGUAY,AVENIDA,2,PEATON-AUTO,PEATON,AUTO,-58.39303911,-34.59871111,PEATON,FEMENINO,57,2021-09-01
692,2021-0073,1,2021-09-18,12:20:00,2021,9,18,12,SABADO,DIA,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,2,BICICLETA-AUTO,BICICLETA,AUTO,-58.39391034,-34.58405348,CICLISTA,FEMENINO,76,2021-09-18
693,2021-0074,1,2021-09-20,15:00:00,2021,9,20,15,LUNES,DIA,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AUTOPISTA,12,MULTIPLE,MOTO,MULTIPLE,-58.5007381,-34.5497951,CONDUCTOR,MASCULINO,55,2021-09-20
694,2021-0075,1,2021-09-21,14:30:00,2021,9,21,14,MARTES,DIA,SALTA Y BRASIL,CALLE,1,PEATON-CARGAS,PEATON,CARGAS,-58.38281301,-34.62786038,PEATON,MASCULINO,65,2021-09-21
695,2021-0076,1,2021-10-16,06:15:00,2021,10,16,6,SABADO,DIA,"MORENO, PERITO AV. 2152",AVENIDA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.43980799,-34.65094083,CONDUCTOR,MASCULINO,31,2021-10-16
696,2021-0077,1,2021-10-18,07:20:00,2021,10,18,7,LUNES,DIA,DIRECTORIO AV. 1169,AVENIDA,6,MOTO-CARGAS,MOTO,CARGAS,-58.44402387,-34.62933109,CONDUCTOR,FEMENINO,31,2021-10-18
697,2021-0078,1,2021-10-23,06:35:00,2021,10,23,6,SABADO,DIA,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,6,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.42779702,-34.62207347,CONDUCTOR,MASCULINO,22,2021-10-23
698,2021-0079,1,2021-10-25,03:30:00,2021,10,25,3,LUNES,NOCHE,TUCUMAN 3112,CALLE,3,PEATON-AUTO,PEATON,AUTO,-58.40944147,-34.60097942,PEATON,MASCULINO,,2021-10-25
699,2021-0080,1,2021-10-28,16:16:00,2021,10,28,16,JUEVES,DIA,ARENALES Y 9 DE JULIO AV.,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,-58.38277479,-34.5943016,CONDUCTOR,MASCULINO,32,2021-10-28
700,2021-0081,1,2021-11-02,13:35:00,2021,11,2,13,MARTES,DIA,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,4,MOTO-CARGAS,MOTO,CARGAS,-58.37627355,-34.63800916,CONDUCTOR,MASCULINO,26,2021-11-02
701,2021-0082,1,2021-11-06,04:39:00,2021,11,6,4,SABADO,NOCHE,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,3,MOTO-AUTO,MOTO,AUTO,-58.39591856,-34.62453459,CONDUCTOR,MASCULINO,38,2021-11-06
702,2021-0083,1,2021-11-09,00:35:00,2021,11,9,0,MARTES,NOCHE,CABILDO AV. Y OLAZABAL,AVENIDA,13,MOTO-AUTO,MOTO,AUTO,-58.45829717,-34.56015762,CONDUCTOR,MASCULINO,30,2021-11-09
703,2021-0084,1,2021-11-11,03:00:00,2021,11,11,3,JUEVES,NOCHE,TAPALQUE Y BRUIX AV.,AVENIDA,9,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.49142611,-34.64584795,CONDUCTOR,MASCULINO,32,2021-11-11
704,2021-0085,1,2021-11-20,18:30:00,2021,11,20,18,SABADO,NOCHE,"PAZ, GRAL. AV. Y EZEIZA",AUTOPISTA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.51271409,-34.57786555,CONDUCTOR,MASCULINO,49,2021-11-20
705,2021-0086,1,2021-11-25,10:10:00,2021,11,25,10,JUEVES,DIA,RIVADAVIA AV. Y PUAN,AVENIDA,6,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44864864,-34.62352826,PEATON,MASCULINO,75,2021-11-25
706,2021-0087,1,2021-11-27,11:22:00,2021,11,27,11,SABADO,DIA,ESMERALDA 1359,CALLE,1,PEATON-BICICLETA,PEATON,BICICLETA,-58.37795815,-34.59167894,PEATON,FEMENINO,73,2021-11-27
707,2021-0088,1,2021-12-01,15:40:00,2021,12,1,15,MIERCOLES,DIA,AV. MOROE Y 3 DE FEBRERO,CALLE,13,MOTO-AUTO,MOTO,AUTO,-58.45531707,-34.55555257,CONDUCTOR,MASCULINO,45,2021-12-07
708,2021-0089,1,2021-12-02,01:10:00,2021,12,2,1,JUEVES,NOCHE,AV. GAONA 3655,AVENIDA,11,MOTO-AUTO,MOTO,AUTO,-58.47633683,-34.62140594,CONDUCTOR,MASCULINO,41,2021-12-11
709,2021-0090,1,2021-12-10,11:45:00,2021,12,10,11,VIERNES,DIA,AV. 9 DE JULIO Y LAVALLE,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38188582,-34.60256036,PEATON,MASCULINO,73,2022-01-03
710,2021-0091,1,2021-12-11,23:00:00,2021,12,11,23,SABADO,NOCHE,BAIGORRIA Y VICTOR HUGO,CALLE,10,MOTO-AUTO,MOTO,AUTO,-58.51989389,-34.62284918,CONDUCTOR,MASCULINO,24,2021-12-11
711,2021-0092,1,2021-12-12,06:20:00,2021,12,12,6,DOMINGO,DIA,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,-58.4059686,-34.61011987,PEATON,FEMENINO,50,2021-12-12
712,2021-0093,1,2021-12-13,17:10:00,2021,12,13,17,LUNES,DIA,AV. RIESTRA Y MOM,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,-58.43353773,-34.64561636,PASAJERO_ACOMPAÑANTE,FEMENINO,18,2021-12-18
713,2021-0094,1,2021-12-20,01:10:00,2021,12,20,1,LUNES,NOCHE,AU DELLEPIANE Y LACARRA,AUTOPISTA,9,MOTO-AUTO,MOTO,AUTO,-58.46739825,-34.65117757,PASAJERO_ACOMPAÑANTE,FEMENINO,43,2021-12-20
714,2021-0095,1,2021-12-30,00:43:00,2021,12,30,0,JUEVES,NOCHE,AV. GAONA Y TERRADA,AVENIDA,11,MOTO-CARGAS,MOTO,CARGAS,-58.47293407,-34.61984745,CONDUCTOR,MASCULINO,27,2022-01-02
715,2021-0096,1,2021-12-15,10:30:00,2021,12,15,10,MIERCOLES,DIA,AV. EVA PERON 4071,AVENIDA,9,AUTO-CARGAS,AUTO,CARGAS,-58.47066794,-34.65021673,CONDUCTOR,MASCULINO,60,2021-12-20
716,2021-0097,1,2021-11-18,06:10:00,2021,11,18,6,JUEVES,DIA,PADRE CARLOS MUJICA 709,CALLE,1,BICICLETA-AUTO,BICICLETA,AUTO,-58.37976155,-34.58679619,CICLISTA,MASCULINO,53,2021-11-19
